Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR1764841	2015-03-20 17:05:22	2015-01-16 16:10:27	11314375	565718750	0	50	301		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764841/SRR1764841.1	SRX846982		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822539	SAMN03287163	simple	10090	Mus musculus	GSM1586508							no					GEO	SRA178486		public	3AFED7EDB61EE290AF63CDA5C32B78FC	EDB871EC5806A723C1FCDE7C8614A23E
SRR1764842	2015-03-20 17:05:22	2015-01-16 16:10:08	11130615	556530750	0	50	294		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764842/SRR1764842.1	SRX846982		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822539	SAMN03287163	simple	10090	Mus musculus	GSM1586508							no					GEO	SRA178486		public	270292B2105DB50056D444503DC16D38	D14313EB9D9853AE11133B247B07CC10
SRR1764843	2015-03-20 17:05:22	2015-01-16 16:10:11	11537922	576896100	0	50	311		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764843/SRR1764843.1	SRX846982		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822539	SAMN03287163	simple	10090	Mus musculus	GSM1586508							no					GEO	SRA178486		public	D2A2F77E2564A8504DE6784B993C94B9	74F01B9F61EBE50F188DCE0E3C4DC98B
SRR1764844	2015-03-20 17:05:22	2015-01-16 16:10:08	11682534	584126700	0	50	312		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764844/SRR1764844.1	SRX846982		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822539	SAMN03287163	simple	10090	Mus musculus	GSM1586508							no					GEO	SRA178486		public	1AF491C76F480443221CE518A5C8BFCB	6332032F365CAACAD20C11E50F4D9C93
SRR1764845	2015-03-20 17:05:22	2015-01-16 16:10:07	8917124	445856200	0	50	240		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764845/SRR1764845.1	SRX846983		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822540	SAMN03287158	simple	10090	Mus musculus	GSM1586509							no					GEO	SRA178486		public	EEE5CB70AF4FA2D49683682176561114	5C2F628071CFB5F2FC0A9729399611B9
SRR1764846	2015-03-20 17:05:22	2015-01-16 16:10:14	9058258	452912900	0	50	243		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764846/SRR1764846.1	SRX846983		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822540	SAMN03287158	simple	10090	Mus musculus	GSM1586509							no					GEO	SRA178486		public	536B8476BA535A8F4F251454DA6BE8D0	ED98AE72291D5F5F23FC4AC4F1B123CF
SRR1764847	2015-03-20 17:05:22	2015-01-16 16:09:55	8832074	441603700	0	50	234		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764847/SRR1764847.1	SRX846983		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822540	SAMN03287158	simple	10090	Mus musculus	GSM1586509							no					GEO	SRA178486		public	A87396655586A86B31F4B5EA262DA852	7FC6FD30BC6E03E256161029B913A26C
SRR1764848	2015-03-20 17:05:22	2015-01-16 16:09:52	8565876	428293800	0	50	226		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764848/SRR1764848.1	SRX846983		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822540	SAMN03287158	simple	10090	Mus musculus	GSM1586509							no					GEO	SRA178486		public	BE0155FFD2AF460C8C2CF7FAF0B2EAEA	75A7EF671F01AD2540FE6B3C5EBB0494
SRR1764849	2015-03-20 17:05:22	2015-01-16 16:10:11	8932761	446638050	0	50	241		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764849/SRR1764849.1	SRX846983		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822540	SAMN03287158	simple	10090	Mus musculus	GSM1586509							no					GEO	SRA178486		public	8FAF952CF1E43B4D78655D143C70133F	D06A9456C468A903B2B89D1A06C6A5FC
SRR1764850	2015-03-20 17:05:22	2015-01-16 16:09:56	9174927	458746350	0	50	245		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764850/SRR1764850.1	SRX846983		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822540	SAMN03287158	simple	10090	Mus musculus	GSM1586509							no					GEO	SRA178486		public	670FFB8633B03C067E5E10A8098B3F51	5C249C648001DECEFBC0F7F3DAFB5AB4
SRR1764851	2015-03-20 17:05:22	2015-01-16 16:09:57	9002167	450108350	0	50	244		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764851/SRR1764851.1	SRX846984		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822541	SAMN03287159	simple	10090	Mus musculus	GSM1586510							no					GEO	SRA178486		public	E9FAB0047E55B98F9AE6488AACDD0932	5E193281814ABA513E40EBA3AF0C2DB1
SRR1764852	2015-03-20 17:05:22	2015-01-16 16:09:55	9010333	450516650	0	50	243		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764852/SRR1764852.1	SRX846984		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822541	SAMN03287159	simple	10090	Mus musculus	GSM1586510							no					GEO	SRA178486		public	7876EA4E30D2E850AB33EDFBF9465168	31FC085A82C48AB44F86042F14121455
SRR1764853	2015-03-20 17:05:22	2015-01-16 16:10:48	8837165	441858250	0	50	235		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764853/SRR1764853.1	SRX846984		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822541	SAMN03287159	simple	10090	Mus musculus	GSM1586510							no					GEO	SRA178486		public	7FFE5D647E1848A994E164F2AD46813B	E6486C5BD31DB03BE8FE1642EC0007C8
SRR1764854	2015-03-20 17:05:22	2015-01-16 16:11:17	8770977	438548850	0	50	232		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764854/SRR1764854.1	SRX846984		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822541	SAMN03287159	simple	10090	Mus musculus	GSM1586510							no					GEO	SRA178486		public	0E7EEE69A896E616FADCED0408CD4C76	0829CE5ED7DB4A09EC5944EFA06524A3
SRR1764855	2015-03-20 17:05:22	2015-01-16 16:10:47	9001213	450060650	0	50	243		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764855/SRR1764855.1	SRX846984		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822541	SAMN03287159	simple	10090	Mus musculus	GSM1586510							no					GEO	SRA178486		public	BD92BC6F901E6384A45C8CC87A73482A	0ABA53A686318EB0CA4744389D833F6E
SRR1764856	2015-03-20 17:05:22	2015-01-16 16:10:44	9138430	456921500	0	50	244		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764856/SRR1764856.1	SRX846984		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822541	SAMN03287159	simple	10090	Mus musculus	GSM1586510							no					GEO	SRA178486		public	016D07C0790DCA4CD0A5015670F3245C	283DF0DA122766179279723D6A6130B4
SRR1764857	2015-03-20 17:05:22	2015-01-16 16:10:46	9530015	476500750	0	50	255		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764857/SRR1764857.1	SRX846985		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822542	SAMN03287160	simple	10090	Mus musculus	GSM1586511							no					GEO	SRA178486		public	14C17CD3DFF8D70DEAB985C92B1A1B84	233618F987A1005DD0AEC3440C17F3C3
SRR1764858	2015-03-20 17:05:22	2015-01-16 16:11:15	9401069	470053450	0	50	250		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764858/SRR1764858.1	SRX846985		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822542	SAMN03287160	simple	10090	Mus musculus	GSM1586511							no					GEO	SRA178486		public	72A0CF6284A5342C909196396DFE9DD0	AA84A3AC003E659FB0F88E5D97388A27
SRR1764859	2015-03-20 17:05:22	2015-01-16 16:11:05	9264132	463206600	0	50	243		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764859/SRR1764859.1	SRX846985		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822542	SAMN03287160	simple	10090	Mus musculus	GSM1586511							no					GEO	SRA178486		public	29A04E7C14D9ABC6CD4220E7F06D0804	F2FB5F5A6D62062A26EB26F528527A6E
SRR1764860	2015-03-20 17:05:22	2015-01-16 16:10:58	9229653	461482650	0	50	241		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764860/SRR1764860.1	SRX846985		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822542	SAMN03287160	simple	10090	Mus musculus	GSM1586511							no					GEO	SRA178486		public	6DC3CE89E6BDFA93CACF126BC1C2BC80	342366194FD03ABE261E6A025866A5CB
SRR1764861	2015-03-20 17:05:22	2015-01-16 16:11:23	9645535	482276750	0	50	258		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764861/SRR1764861.1	SRX846985		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822542	SAMN03287160	simple	10090	Mus musculus	GSM1586511							no					GEO	SRA178486		public	87110BAB8B44DED73C6B40474ADB0A64	2E9DB2FA34106C1D4120367FA6FD7FE0
SRR1764862	2015-03-20 17:05:22	2015-01-16 16:10:53	9775495	488774750	0	50	259		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764862/SRR1764862.1	SRX846985		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822542	SAMN03287160	simple	10090	Mus musculus	GSM1586511							no					GEO	SRA178486		public	4C65D033048B269713F00162F4B7470A	4115487A80E68867F7911D1B29E81CFC
SRR1764863	2015-03-20 17:05:22	2015-01-16 16:11:41	11096306	554815300	0	50	300		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764863/SRR1764863.1	SRX846986		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822543	SAMN03287161	simple	10090	Mus musculus	GSM1586512							no					GEO	SRA178486		public	1C70D4E2A5485FBD288BD287702D9E14	C4E25466F1B18D57033BFC75E8B5DFD6
SRR1764864	2015-03-20 17:05:22	2015-01-16 16:12:03	11264277	563213850	0	50	304		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764864/SRR1764864.1	SRX846986		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822543	SAMN03287161	simple	10090	Mus musculus	GSM1586512							no					GEO	SRA178486		public	9AF94759ACD7C74FA35ACECC3BD2AD16	53B80EC532C504540AD2AEEE676C5721
SRR1764865	2015-03-20 17:05:22	2015-01-16 16:11:31	10965968	548298400	0	50	292		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764865/SRR1764865.1	SRX846986		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822543	SAMN03287161	simple	10090	Mus musculus	GSM1586512							no					GEO	SRA178486		public	10D89FDDF98433C333AB7991C3885019	14C85B3EE53A18B7F6A572DA60798BEE
SRR1764866	2015-03-20 17:05:22	2015-01-16 16:11:06	10929098	546454900	0	50	289		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764866/SRR1764866.1	SRX846986		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822543	SAMN03287161	simple	10090	Mus musculus	GSM1586512							no					GEO	SRA178486		public	8CA4A9F1FCDF085A46F8550F36ACA236	8D4A84BB214E6EB3FD276541D52CF47B
SRR1764867	2015-03-20 17:05:22	2015-01-16 16:11:31	11270567	563528350	0	50	304		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764867/SRR1764867.1	SRX846986		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822543	SAMN03287161	simple	10090	Mus musculus	GSM1586512							no					GEO	SRA178486		public	AD3EED1B4D94DC962014D7904669D85E	7DC418027517EBF3B44291BDD3F05179
SRR1764868	2015-03-20 17:05:22	2015-01-16 16:11:57	11426155	571307750	0	50	306		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1764868/SRR1764868.1	SRX846986		ChIP-Seq	ChIP	GENOMIC	SINGLE	0	0	ABI_SOLID	AB 5500xl Genetic Analyzer	SRP045366	PRJNA257807	2	257807	SRS822543	SAMN03287161	simple	10090	Mus musculus	GSM1586512							no					GEO	SRA178486		public	80BBD0ECFA52C0CB886779B6246F74B7	B5CA16C8692910CDEE13EAFD083B38A9

